date,symbol,event,score,detector,fwd_5,fwd_10,fwd_20,fwd_40
2025-09-16,DTI,SPRING,1.3171010091970385,spring_after_ATR_compression_ratio,-0.1966527196652721,-0.03765690376569053,-0.12970711297071136,0.025104602510460206
2025-06-20,DY,SPRING,2.070181702909378,spring_after_ATR_compression_ratio,0.05004273504273504,0.07747863247863251,0.09713675213675232,0.1662820512820513
2024-04-02,EFXT,SPRING,1.2196499246149362,spring_after_ATR_compression_ratio,0.028862478777589073,0.00679117147707986,-0.01018675721561968,-0.14770797962648563
2025-06-03,EMSF,SPRING,1.4080313944501692,spring_after_ATR_compression_ratio,0.05191905202797842,0.029939234557719407,0.06781843503699614,0.04371844048332263
2025-10-10,EOLS,SPRING,0.8320430623188715,spring_after_ATR_compression_ratio,0.04234527687296419,0.10586319218241047,0.0684039087947883,0.1351791530944626
2024-09-19,EVEX,SPRING,3.962608647793506,spring_after_ATR_compression_ratio,0.06688963210702337,0.06688963210702337,0.1571906354515049,0.05685618729096986
2025-07-02,EWV,SPRING,4.158879635323687,spring_after_ATR_compression_ratio,0.03140243902439033,0.047658536585365896,0.009603658536585513,-0.1297195121951218
2024-05-01,EXPI,SPRING,1.790906563515151,spring_after_ATR_compression_ratio,0.16748768472906406,0.26403940886699506,0.08275862068965512,0.11182266009852215
2024-07-11,EYPT,SPRING,1.9905139629217805,spring_after_ATR_compression_ratio,-0.10696266397578214,-0.04540867810292626,-0.07568113017154388,-0.1957618567103936
2024-06-12,FLUX,SPRING,3.187036634128167,spring_after_ATR_compression_ratio,0.02622950819672143,0.05245901639344264,0.459016393442623,0.09508196721311468
2024-07-16,FSLY,SPRING,1.0251748144993904,spring_after_ATR_compression_ratio,0.0012547051442912682,0.01882057716436636,-0.22208281053952317,-0.2572145545796738
2024-04-22,FUBO,SPRING,1.3049676996747157,spring_after_ATR_compression_ratio,0.04477611940298498,0.05223880597014907,-0.02985074626865669,-0.11940298507462699
2024-05-10,FUSB,SPRING,2.383379961618031,spring_after_ATR_compression_ratio,-0.09180992554477763,-0.11817380158001445,-0.07999163628760275,-0.10181001645469501
2024-04-30,GBTG,SPRING,1.101038404393872,spring_after_ATR_compression_ratio,-0.014876033057851235,-0.006611570247933907,-0.016528925619834656,0.08595041322314056
2025-09-09,GCTS,SPRING,2.6660437416186578,spring_after_ATR_compression_ratio,0.0769230769230771,0.20279720279720292,0.027972027972027913,-0.0629370629370628
2025-06-11,GFR,SPRING,1.3337404836666409,spring_after_ATR_compression_ratio,0.024896265560165887,-0.051867219917012486,-0.09128630705394203,-0.08713692946058094
2025-01-10,GIFT,SPRING,1.195109153891144,spring_after_ATR_compression_ratio,-0.2069151393808717,-0.2847682119205298,-0.15293392884644996,0.4169105190204836
2024-12-27,HKD,SPRING,0.9560427224526657,spring_after_ATR_compression_ratio,0.05035971223021596,-0.046762589928057485,-0.03597122302158262,-0.09712230215827344
2024-07-22,ICCM,SPRING,4.4853742341678595,spring_after_ATR_compression_ratio,0.05942299411511409,-0.12444380651643461,-0.08353667288646482,-0.08138366585330836
2025-06-23,INSE,SPRING,3.6936821016163006,spring_after_ATR_compression_ratio,0.07783641160949872,0.1503957783641161,0.2387862796833773,0.10686015831134577
2025-10-20,IOBT,SPRING,5.4277059718313785,spring_after_ATR_compression_ratio,0.10814435503535713,0.11021702023896607,-0.19556205803462567,-0.15874177029992698
2024-08-30,JBL,SPRING,1.3103311404768518,spring_after_ATR_compression_ratio,-0.060395314787701215,-0.03257686676427529,0.09654099560761353,0.14192898975109824
2025-06-26,KBWD,SPRING,3.768184083145283,spring_after_ATR_compression_ratio,0.03483309143686508,0.03483309143686508,0.03483309143686508,0.02394775036284469
2025-06-25,KLXY,SPRING,1.4687796082509317,spring_after_ATR_compression_ratio,0.06221586125610368,0.08283801986866468,0.061853847449065524,0.033658865128809445
2025-04-15,KSCP,SPRING,5.881216644251837,spring_after_ATR_compression_ratio,0.19529411764705884,0.1741176470588235,0.34352941176470586,0.36941176470588233
2025-02-03,KURA,SPRING,2.7099622815290383,spring_after_ATR_compression_ratio,0.06545454545454543,-0.032121212121212106,-0.11151515151515146,-0.22666666666666668
2024-05-21,LINK,SPRING,2.252471075335466,spring_after_ATR_compression_ratio,-0.05859375,-0.091796875,-0.1992187500000001,-0.1835937500000001
2024-12-05,LIQT,SPRING,3.02493593438829,spring_after_ATR_compression_ratio,-0.06698564593301426,-0.16746411483253587,-0.023923444976076458,-0.14832535885167453
2025-06-27,LULU,SPRING,1.2238711675292555,spring_after_ATR_compression_ratio,0.010850140413581677,-0.026082886562845853,-0.07841885796953452,-0.13862649987235132
2024-08-30,LZM,SPRING,1.504083044075682,spring_after_ATR_compression_ratio,-0.06493506493506496,0.043831168831168776,0.13636363636363624,0.01948051948051943
2024-12-26,MDBH,SPRING,1.204034501159586,spring_after_ATR_compression_ratio,-0.07145740815502621,-0.14225157160159185,-0.0844339350596921,-0.005132937308956587
2025-05-09,MFI,SPRING,2.289870123568645,spring_after_ATR_compression_ratio,0.031159420289855078,0.11376811594202896,2.8405797101449277,4.797101449275363
2025-06-27,MHH,SPRING,1.383049844594435,spring_after_ATR_compression_ratio,-0.061711079943898905,0.07713884992987374,0.1262272089761569,0.07363253856942498
2024-04-29,MIND,SPRING,4.041378535046301,spring_after_ATR_compression_ratio,0.23464620198304464,-0.052874146423965596,-0.0732331240354327,-0.10149891122809251
2025-10-30,MNOV,SPRING,6.244266675191523,spring_after_ATR_compression_ratio,0.17647058823529416,0.2941176470588236,0.2184873949579833,
2025-05-27,MODD,SPRING,0.818800007656301,spring_after_ATR_compression_ratio,0.002627425568656472,-0.060572502202854706,-0.07428677224368885,-0.18845807033363393
2025-12-11,MOBX,SPRING,1.0668629488763741,spring_after_ATR_compression_ratio,-0.32373728667471124,,,
2024-10-25,MRBK,SPRING,1.8878851150928397,spring_after_ATR_compression_ratio,0.04927975739196366,0.04548900682335111,0.17513267626990148,0.056103108415466174
2025-05-29,MRKR,SPRING,4.699645057663677,spring_after_ATR_compression_ratio,0.25619834710743805,0.39669421487603307,0.20661157024793386,0.28099173553719026
2024-10-24,MSTR,SPRING,1.440804670857629,spring_after_ATR_compression_ratio,0.03650006358896096,0.14803510110644802,0.6841748272499895,0.5439399720208573
2024-07-10,MYRG,SPRING,1.6785991845880164,spring_after_ATR_compression_ratio,0.03270993766043273,0.035643564356435675,-0.2696736340300696,-0.3361202786945361
2025-07-08,NIO,SPRING,0.934517730851263,spring_after_ATR_compression_ratio,0.2142857142857142,0.4314285714285713,0.2857142857142858,0.8057142857142858
2025-06-26,NKE,SPRING,4.649674690565316,spring_after_ATR_compression_ratio,0.22145826670930613,0.16133674448353053,0.21953949472337708,0.2532779021426286
2025-08-28,NMFC,SPRING,2.1385655842986564,spring_after_ATR_compression_ratio,0.007590132827324458,-0.006641366223908762,-0.07779886148007575,-0.0920303605313092
2024-06-26,NNBR,SPRING,1.6523114997326291,spring_after_ATR_compression_ratio,-0.00328947368421062,0.10526315789473673,0.2828947368421053,0.23355263157894735
2024-05-16,NWFL,SPRING,1.4915346802359595,spring_after_ATR_compression_ratio,-0.01337115072933548,0.025526742301458683,0.015397082658022754,0.18638573743922215
2024-06-13,NXL,SPRING,6.235856523675251,spring_after_ATR_compression_ratio,0.18814750416576098,0.22437151343910733,0.036006665217706235,-0.33311598927769326
2025-04-07,OKUR,SPRING,3.186040800623784,spring_after_ATR_compression_ratio,-0.016181229773462702,-0.15857605177993517,-0.2783171521035599,-0.06472491909385103
2025-07-03,OXSQ,SPRING,4.109310552977155,spring_after_ATR_compression_ratio,0.008849557522123908,0.030973451327433787,0.017699115044247815,-0.030973451327433565
2025-05-22,PFXNZ,SPRING,1.131213097878678,spring_after_ATR_compression_ratio,0.0012919896640828377,0.0010766580534022907,0.007751937984496138,0.010370370370370363
2024-04-25,PLRX,SPRING,2.32877330377177,spring_after_ATR_compression_ratio,0.11531986531986527,0.1624579124579124,0.1279461279461278,-0.04461279461279466
2024-05-02,PLUG,SPRING,1.2377821898656536,spring_after_ATR_compression_ratio,0.1306122448979592,0.3999999999999999,0.3591836734693876,-0.06938775510204098
2025-05-13,PMVP,SPRING,1.3861324965589965,spring_after_ATR_compression_ratio,0.09223187045294523,0.05620746303684587,0.3259798169443793,0.47852616756629907
2025-06-23,PRSU,SPRING,2.126262891278666,spring_after_ATR_compression_ratio,0.006282722513089034,0.09144851657940678,0.07015706806282718,0.23141361256544513
2024-06-26,PSNY,SPRING,1.1210019911672235,spring_after_ATR_compression_ratio,0.26197901899631404,0.3123050751346752,0.07740289197618377,0.17238446271618924
2025-05-30,QDTE,SPRING,0.8950127473017436,spring_after_ATR_compression_ratio,0.015013246982631623,0.008242566970856569,0.04503974094789531,0.04798351486605834
2024-08-23,QMCO,SPRING,1.348652044762949,spring_after_ATR_compression_ratio,13.680648236415635,12.918017159199238,14.490943755958057,22.40371782650143
2025-06-23,QQQE,SPRING,1.1164875320017211,spring_after_ATR_compression_ratio,0.02834728033472822,0.036715481171548214,0.04508368200836821,0.024058577405857928
2025-06-23,QQQI,SPRING,2.3136891306016945,spring_after_ATR_compression_ratio,0.010099048358904517,0.012235385511749852,0.027578170518547163,0.032821907166439956
2025-06-26,QVAL,SPRING,0.9058371827212912,spring_after_ATR_compression_ratio,0.02140742427693021,0.013892051924391025,0.016130721931223002,0.040232293327260304
2025-09-22,RCT,SPRING,1.1780298087412862,spring_after_ATR_compression_ratio,0.9514563106796114,0.9757281553398058,0.6504854368932038,0.6601941747572815
2024-05-14,REKR,SPRING,0.9197860921468635,spring_after_ATR_compression_ratio,-0.05740181268882172,0.015105740181268867,-0.08761329305135956,0.17220543806646527
2025-04-07,RELI,SPRING,1.299690767747735,spring_after_ATR_compression_ratio,-0.07142857142857151,-0.10723214285714289,0.03571428571428559,0.2053571428571428
2025-05-12,RENT,SPRING,2.035482909055947,spring_after_ATR_compression_ratio,0.1695238095238094,0.1980952380952381,0.19428571428571417,0.00952380952380949
2025-12-02,RGR,SPRING,0.9003070669442643,spring_after_ATR_compression_ratio,0.057629338572364075,0.045841519318926105,,
2024-12-06,RLAY,SPRING,1.5808814546456003,spring_after_ATR_compression_ratio,0.021691973969631073,-0.0976138828633406,0.002169197396963085,-0.021691973969631295
2024-05-07,RMCO,SPRING,2.1026863245922884,spring_after_ATR_compression_ratio,-0.010869565217391353,0.032608695652173836,0.4130434782608696,-0.15434782608695652
2025-03-21,ROLR,SPRING,0.920390111868001,spring_after_ATR_compression_ratio,0.19512195121951215,0.027874564459930307,-0.04181184668989546,-0.23344947735191635
2024-06-06,RR,SPRING,1.1350305653345647,spring_after_ATR_compression_ratio,0.12820512820512842,0.0,0.09401709401709413,0.21367521367521358
2024-10-16,RTO,SPRING,0.8396377899071047,spring_after_ATR_compression_ratio,0.08246073298429302,0.09860383944153561,0.12696335078534005,0.11300174520069817
2024-09-16,RVYL,SPRING,1.2532406694776868,spring_after_ATR_compression_ratio,-0.10000000000000009,0.01538461538461533,0.4307692307692308,0.523076923076923
2024-07-10,RYI,SPRING,0.8042101835283302,spring_after_ATR_compression_ratio,0.2585933368588049,0.2585933368588049,0.019037546271813754,-0.0401903754627182
2024-10-31,SBIT,SPRING,0.9846313883526718,spring_after_ATR_compression_ratio,-0.19452163556967061,-0.4180230250099246,-0.5426756649464073,-0.5414847161572052
2025-01-13,SDEM,SPRING,2.2634042257654907,spring_after_ATR_compression_ratio,0.05032764513771237,0.06061118176172098,0.06191669236846664,0.08412304754340072
2024-10-08,SDGR,SPRING,2.239647053242894,spring_after_ATR_compression_ratio,0.03065693430656924,0.09080291970802912,0.04467153284671532,0.2981021897810219
2025-05-19,SEB,SPRING,1.690695723439411,spring_after_ATR_compression_ratio,0.05408659116548464,0.09265039444783274,0.07897726593238374,0.2285644809592715
2024-10-11,SEMI,SPRING,0.9761222430658567,spring_after_ATR_compression_ratio,-0.030600380653331483,-0.02911183357895597,-0.01156401122705153,-0.05424680258607284
2025-05-08,SEMR,SPRING,3.9824953289589056,spring_after_ATR_compression_ratio,0.08499999999999996,-0.016000000000000014,0.03400000000000003,-0.10199999999999998
2025-06-11,SERA,SPRING,3.862468257177528,spring_after_ATR_compression_ratio,0.2533333333333332,0.32000000000000006,0.8933333333333333,0.6533333333333333
2025-03-21,SGLY,SPRING,2.7708802430558324,spring_after_ATR_compression_ratio,-0.5237499999999999,-0.6160714285714286,-0.6179166666666667,-0.4480952380952381
2025-06-02,SIG,SPRING,2.8293032638185194,spring_after_ATR_compression_ratio,0.19308486753480003,0.23843735967669488,0.2560993863194132,0.18021254303248013
2025-04-23,SINT,SPRING,2.1555229251271997,spring_after_ATR_compression_ratio,0.294642857142857,0.11607142857142838,0.357142857142857,0.4062499999999998
2024-10-03,SKWD,SPRING,1.44958059992228,spring_after_ATR_compression_ratio,0.03190476190476188,0.08880952380952367,0.052619047619047565,0.28833333333333333
2025-05-02,SLDB,SPRING,1.93340174118506,spring_after_ATR_compression_ratio,-0.3596287703016241,-0.35730858468677484,-0.17865429234338737,0.06728538283062657
2024-11-14,SMST,SPRING,1.3566533294980423,spring_after_ATR_compression_ratio,1.7350427350427355,1.6111111111111116,1.123931623931624,0.9658119658119657
2025-09-02,SNAP,SPRING,1.956451040798943,spring_after_ATR_compression_ratio,-0.006821282401091366,0.05593451568894947,0.05184174624829474,0.05593451568894947
2025-03-21,SOTK,SPRING,1.1035791320205681,spring_after_ATR_compression_ratio,-0.035230352303523005,-0.03794037940379402,0.0,0.04216802168021694
2024-12-03,SPAQ,SPRING,1.621122167452016,spring_after_ATR_compression_ratio,0.0035029344888752867,0.004759863969873379,-0.024016579167708163,-0.02024479867303164
2024-05-23,SPXS,SPRING,0.9848659815637626,spring_after_ATR_compression_ratio,-0.004566210045662045,-0.038812785388127824,-0.08561643835616439,-0.14155251141552516
2024-10-15,STEC,SPRING,0.8186285208440137,spring_after_ATR_compression_ratio,2.0161206448257927,1.3556942277691109,2.1201248049921997,1.064482579303172
2025-03-24,STFS,SPRING,5.549886964077403,spring_after_ATR_compression_ratio,-0.03449237634808466,-0.07270360728895497,0.050576422461881654,0.10635924135366315
2024-06-03,STXS,SPRING,2.049799863281112,spring_after_ATR_compression_ratio,0.05789473684210522,-0.015789473684210464,-0.0736842105263158,0.05263157894736836
2024-10-31,TECS,SPRING,1.4681994794882467,spring_after_ATR_compression_ratio,7.176576576576577,7.5027027027027025,7.614414414414416,7.365765765765765
2025-03-31,TFII,SPRING,0.9364533518615565,spring_after_ATR_compression_ratio,-0.01291155584247905,0.024661071659134892,0.04531956100710133,0.11142672692059397
2024-09-24,THCH,SPRING,3.3106339629292223,spring_after_ATR_compression_ratio,0.22371967654986546,0.16951182988918845,0.04522312069481882,0.24288709194369584
2024-05-29,THO,SPRING,0.9494967521470821,spring_after_ATR_compression_ratio,0.03668347098573421,0.044299045371661405,-0.01480210232757706,0.10951410490185554
2025-05-22,TMF,SPRING,0.9080503853048076,spring_after_ATR_compression_ratio,0.05905963302752282,0.037270642201834736,0.08342889908256867,0.06135321100917435
2024-10-09,TNYA,SPRING,0.9080684310118958,spring_after_ATR_compression_ratio,0.01744186046511631,0.08720930232558155,0.2965116279069768,0.9302325581395348
2025-07-16,TPL,SPRING,0.8449754173813322,spring_after_ATR_compression_ratio,-0.056128757626740744,-0.0005777066061256608,-0.10567976810654123,-0.048314515638619104
2025-04-03,TRNS,SPRING,1.0699030400733671,spring_after_ATR_compression_ratio,0.06142641198295995,0.16242957262608226,0.09688058265768862,0.17411021025147733
2025-06-10,UAE,SPRING,1.6663437253695927,spring_after_ATR_compression_ratio,-0.08200212992545275,-0.029818956336528313,0.015974440894568565,0.07028753993610226
2024-09-03,UVIX,SPRING,2.219494887245497,spring_after_ATR_compression_ratio,-0.07815275310834802,-0.12966252220248664,-0.030195381882770822,-0.0959147424511545
2024-12-17,UVXY,SPRING,0.9194180429782743,spring_after_ATR_compression_ratio,-0.08517971442639094,0.053668143771541166,-0.04923682914820282,-0.12653865091088135
2025-06-06,UWMC,SPRING,1.0142887616987857,spring_after_ATR_compression_ratio,-0.004761904761904856,0.0023809523809523725,-0.011904761904761862,0.03571428571428559
2025-04-28,VEEA,SPRING,1.4194192251075406,spring_after_ATR_compression_ratio,-0.04375000000000007,0.125,0.30937499999999996,0.19999999999999996
2025-05-29,VERA,SPRING,0.8991966249326808,spring_after_ATR_compression_ratio,0.5368790767686904,0.12995484194681395,0.1364776718514802,0.0471650777722028
2024-07-15,VIXY,SPRING,0.85072632177273,spring_after_ATR_compression_ratio,0.0556640625,0.115234375,0.3232421875,0.244140625
2024-05-31,VMD,SPRING,1.950678413917633,spring_after_ATR_compression_ratio,-0.028340080971659964,-0.055330634278002666,-0.136302294197031,-0.03508771929824561
2025-06-03,VRA,SPRING,4.4777414897846395,spring_after_ATR_compression_ratio,0.04444444444444451,0.040000000000000036,0.10666666666666669,-0.14222222222222225
2024-10-15,VS,SPRING,1.832597071519898,spring_after_ATR_compression_ratio,1.2956521739130435,0.8347826086956522,0.4521739130434783,0.7043478260869567
2024-12-18,VXX,SPRING,2.249591804719911,spring_after_ATR_compression_ratio,-0.17730085073472546,-0.14733178654292334,-0.18580819798917247,-0.20204949729311672
2024-09-09,WKHS,SPRING,5.827927327658546,spring_after_ATR_compression_ratio,-0.0849333333333333,0.013466666666666738,-0.02533333333333332,-0.01866666666666672
2024-09-20,WSM,SPRING,0.9525767116894284,spring_after_ATR_compression_ratio,0.037228680868221176,0.018009542369464393,-0.03212149721120894,-0.12203480948860956
2025-05-07,WTI,SPRING,2.0117328583202942,spring_after_ATR_compression_ratio,0.248,0.11999999999999988,0.28,0.3759999999999999
2025-06-20,WTFC,SPRING,2.9995883903987934,spring_after_ATR_compression_ratio,0.024422661571689597,0.08498089383618557,0.09137730520019938,0.06844990862269484
2025-04-24,XFOR,SPRING,1.6106057247507126,spring_after_ATR_compression_ratio,19.03205128205128,16.574786324786324,16.254273504273502,11.927350427350426
2024-05-28,XPEL,SPRING,1.1054645569411579,spring_after_ATR_compression_ratio,0.016371798257195813,0.04119355690520199,-0.07446527594401897,-0.012939001848428666
