symbol,date,event,score,detector
VMD,2024-05-31,SPRING,1.950678413917633,spring_after_ATR_compression_ratio
VRA,2025-06-03,SPRING,4.4777414897846395,spring_after_ATR_compression_ratio
VS,2024-10-15,SPRING,1.832597071519898,spring_after_ATR_compression_ratio
VXX,2024-12-18,SPRING,2.249591804719911,spring_after_ATR_compression_ratio
WKHS,2024-09-09,SPRING,5.827927327658546,spring_after_ATR_compression_ratio
WSM,2024-09-20,SPRING,0.9525767116894284,spring_after_ATR_compression_ratio
WTI,2025-05-07,SPRING,2.0117328583202942,spring_after_ATR_compression_ratio
WTFC,2025-06-20,SPRING,2.9995883903987934,spring_after_ATR_compression_ratio
XFOR,2025-04-24,SPRING,1.6106057247507126,spring_after_ATR_compression_ratio
XPEL,2024-05-28,SPRING,1.1054645569411579,spring_after_ATR_compression_ratio
