date,symbol,sequence_id,event,detector,fwd_5,fwd_10,fwd_20,fwd_40
2025-09-04,AGMI,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.09584615384615369,0.06711928651059096,0.20275808249721283,0.18890078037904123
2025-09-10,AGNC,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.0039024390243901363,-0.04780487804878053,-0.008780487804878057,-0.0009756097560975618
2025-09-09,AGNCL,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.002382843526608336,0.002382843526608447,-0.013899920571882496,-0.024424146147736248
2025-06-30,AGNCO,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.009055118110236071,-0.0015748031496062298,0.006299212598425141,0.003937007874015741
2025-10-10,AGNG,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.015998405810463856,0.009862560637199813,0.013773678622096774,0.06935914175497637
2024-02-29,AGO,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.00338427947598241,-0.009825327510916915,-0.04748908296943222,-0.1434497816593887
2024-06-20,AGOX,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.004682922656934929,0.010107129874480592,-0.003175406459154484,0.033878129967141124
2025-11-20,AGRH,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.0036405441655491533,0.001532860701283889,0.0047901896915116815,
2025-02-19,AGRO,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.0065176908752327956,0.006517690875232907,0.009310986964618184,0.043761638733705865
2025-12-17,AGX,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.10689236579444295,,,
2025-10-29,AGYS,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.054410552349546615,-0.03679832121711757,-0.057858052911639146,
2025-11-05,AHCO,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.09864603481624756,-0.11992263056092844,-0.09284332688588004,
2024-11-15,AHG,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.07315684210526319,-0.22073684210526312,0.2315789473684211,0.4789473684210528
2025-11-25,AHH,SEQ_RECOVERY,SEQ_RECOVERY,sequence,0.020280811232449292,0.07644305772230897,0.026521060842433775,
2024-12-30,AHLT,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.02866498654185734,0.052653911433420575,0.04539765811174523,0.0011315126266522313
2025-11-10,AHR,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.028982569922983537,-0.010944466963923927,0.0020267531414672746,
2025-12-12,AHT,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.0997624703087886,,,
2025-07-07,AHYB,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.000972447325769954,0.0029324689357104194,0.0011863857374392328,0.007455429497568833
2024-12-11,AI,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,0.03954950235725496,-0.022524882137244573,-0.18910424305919327,-0.16238868517548455
2025-10-07,AIA,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.03327495621716281,-0.004635829813536496,0.005459977335943167,-0.009065622746471602
2025-11-21,AIBD,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.11893203883495151,-0.13592233009708743,-0.0813106796116505,
2025-02-14,AIFF,SEQ_DISTRIBUTION_TOP,SEQ_DISTRIBUTION_TOP,sequence,-0.21864594894561595,-0.5482796892341841,-0.41953385127635956,-0.6403995560488346
