date,symbol,event,prior_regime,detector,fwd_5,fwd_10,fwd_20,fwd_40
2025-12-10,AAOI,BC_after_MARKUP,MARKUP,contextual_event,-0.22412807318467687,0.17209834190966267,,
2025-04-09,AAP,SPRING_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.07738273080370484,-0.015835076187630803,-0.06214520466089035,0.5685688676426652
2025-05-22,AAP,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.02521862924547491,0.06772422208663809,0.056131787675411715,0.3347569656294487
2025-08-08,AAPB,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.021018593371059158,-0.015359741309620034,0.06911883589329015,0.23080032336297496
2025-04-07,AAPD,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.13016027197668767,-0.11898980087421074,-0.11364740165128706,-0.13550267119961146
2025-11-20,AAPD,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.04325130499627139,-0.04250559284116329,-0.023117076808352066,
2025-04-08,AAPG,BC_after_MARKUP,MARKUP,contextual_event,-0.0005138746145940676,0.22816032887975313,0.24191161356628976,0.4373072970195271
2024-04-11,AAPL,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,-0.04570383912248632,-0.029421846435100596,0.054444698354661814,0.12482861060329076
2025-08-08,AAPL,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.009766732068890338,-0.00693263570961411,0.03719206453019397,0.11920645301940258
2025-08-08,AAPU,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.02006688963210701,-0.015235971757710853,0.06837606837606836,0.22036417688591614
2025-08-08,AAPX,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.019810508182601216,-0.01636520241171402,0.06632213608957804,0.22394487510766603
2024-04-30,AAPY,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.058367306779146144,0.0781054153601326,0.07824658518743499,0.13213495835490097
2024-06-11,AAPY,BC_after_MARKDOWN,MARKDOWN,contextual_event,0.005970092750331224,-0.0005300018928638961,0.038712852545901955,-0.016392201400719286
2024-07-18,AAPY,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.02868203672211589,-0.0295598708592123,0.004157775076121917,-0.011331038966285956
2025-12-03,AARD,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.17183570829840744,0.10813076278290024,,
2024-10-24,AB,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.03415015641293018,-0.021115745568300426,-0.04275286757038588,-0.02867570385818563
2024-12-20,AB,BC_after_MARKUP,MARKUP,contextual_event,-0.02147074610842714,-0.028717122920021487,0.07917337627482568,-0.04106280193236722
2025-10-14,ABAT,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.4616063548102384,-0.5463371579876435,-0.6416593115622242,-0.6460723742277141
2024-04-26,ABBV,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.026124545796265997,0.007079313369251938,-0.01603809046485405,0.06972810424758791
2025-10-01,ABBV,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.05376872084458628,-0.07431050004091988,-0.07872984695965302,-0.068418037482609
2024-07-09,ABCB,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.15863966974641253,0.2001179477098487,0.10025555337133873,0.19520345979948894
2024-11-06,ABCB,SOS_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.016305875737981368,-0.04259207197076187,-0.03190891200449808,-0.12440258644925506
2025-07-29,ABCB,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.0390334572490707,0.00142979696883061,0.04403774663997706,0.06820131541321128
2025-10-01,ABCL,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.03523489932885915,0.02348993288590595,-0.057046979865771785,-0.38926174496644295
2025-01-13,ABCS,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.04465249260697113,0.04378354893414249,0.02499264200922191,-0.04609606032150926
2025-08-12,ABCS,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.015613453791327947,0.033866040993403734,0.028294915496650752,0.03275249696074001
2024-03-01,ABEO,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.020486555697823317,0.10499359795134455,-0.011523687580025643,-0.5595390524967989
2025-04-08,ABEO,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.13888888888888884,0.20833333333333326,0.21874999999999978,0.5
2025-04-09,ABEO,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.10983981693363831,0.2334096109839816,0.25629290617848977,0.5423340961098397
2025-04-30,ABEO,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.19740853658536583,-0.17835365853658536,-0.060975609756097504,-0.1234756097560975
2025-10-30,ABEV,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.04347826086956519,0.09565217391304359,0.10434782608695659,
2025-04-07,ABFL,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.06479556479556492,0.05656618156618154,0.13929313929313936,0.213674636174636
2025-10-02,ABFL,BC_after_MARKDOWN,MARKDOWN,contextual_event,-0.016110804851157567,-0.025082690187431145,-0.007442116868798365,-0.008820286659316445
2025-01-30,ABG,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.00892565225920361,-0.020074543908977893,-0.1224743346629178,-0.2866997972928792
2025-06-04,ABL,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.021666666666666723,-0.053333333333333344,-0.10166666666666668,-0.11833333333333329
2025-11-07,ABL,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.015503875968992276,-0.0992248062015505,0.145736434108527,
2025-06-04,ABLLL,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.09584724659626498,0.08972030512168527,0.08972030512168527,0.08972030512168527
2025-07-21,ABLS,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-3.428796749505025e-05,-0.01461524614474674,0.0015558165250857403,0.004637447603699663
2024-05-30,ABLV,SOW_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.16363636363636358,-0.036363636363636376,-0.045454545454545525,0.06372727272727263
2025-03-07,ABLV,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,-0.4137931034482758,-0.3840229885057471,-0.49390804597701143,-0.24425287356321845
2025-09-09,ABLV,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.08798922973362822,-0.13934032118472928,-0.07289162419463413,-0.07423790749110493
2024-06-07,ABM,SOS_after_MARKDOWN,MARKDOWN,contextual_event,-0.0347467608951707,0.006478209658421719,-0.03867294856694148,0.02394974479780121
2025-04-07,ABM,SPRING_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.07486263736263754,0.08218864468864484,0.13988095238095233,0.1980311355311355
2025-09-05,ABM,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.051181102362204745,-0.06692913385826771,-0.035018648984666334,-0.10899295482801485
2024-04-11,ABNB,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.032160560996251975,-0.01456897594003137,-0.11105065892878718,-0.11340829403941477
2025-02-14,ABNB,BC_after_MARKUP,MARKUP,contextual_event,-0.10283731879568825,-0.1266261925411969,-0.2136042621732127,-0.29859992565976945
2025-10-09,ABOS,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.053333333333333344,-0.06222222222222229,-0.15555555555555556,-0.17333333333333334
2025-07-23,ABP,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.01915839890523441,-0.11597673622990079,-0.15497776257269935,-0.3157714676702018
2025-07-25,ABP,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.24508560558021564,-0.22003804692454032,-0.21052631578947367,-0.2466708941027267
2024-04-23,ABR,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.02803030303030296,0.01969696969696977,0.04469696969696968,0.06818181818181812
2025-07-22,ABR,BC_after_MARKUP,MARKUP,contextual_event,-0.0033840947546531774,-0.002538071065989911,-0.027918781725888353,-0.0033840947546531774
2024-03-04,ABSI,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.181184668989547,-0.18815331010452963,-0.10452961672473882,-0.17421602787456447
2024-06-17,ABSI,SOW_after_MARKUP,MARKUP,contextual_event,-0.1378299120234605,-0.12903225806451613,0.28445747800586507,0.09384164222873892
2024-09-10,ABSI,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.07629427792915533,0.07901907356948223,0.07356948228882842,0.10354223433242504
2025-10-15,ABSI,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.14300000000000002,-0.126,-0.32000000000000006,-0.23199999999999998
2025-06-24,ABT,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.013180764774044174,-0.03519698725376608,-0.08871668597914262,-0.04084588644264209
2025-10-01,ABT,BC_after_MARKUP,MARKUP,contextual_event,0.00599385629729543,-0.030119127893908804,-0.06773057615943656,-0.03693713943208221
2025-03-04,ABTS,SPRING_after_ACCUMULATION,ACCUMULATION,contextual_event,8.473684210526317,8.501849217638693,6.652916073968706,6.339971550497867
2025-09-22,ABTS,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.11086717892425901,0.11086717892425901,-0.3040614709110867,-0.3293084522502744
2025-10-01,ABTS,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.050632911392405,-0.3427458617332034,-0.3476144109055501,-0.430379746835443
2025-09-11,ABUS,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.09795918367346945,-0.11836734693877549,-0.12857142857142867,-0.09387755102040818
2025-11-20,ABVX,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.015703824247355502,-0.06826688364524003,-0.06476810414971523,
2025-12-10,ABVX,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.13102799341331461,0.13941817611542384,,
2025-10-09,ABXB,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.001961525494723171,0.0052818160456873375,0.0055372230111458975,0.012177804113073787
2024-11-12,ACA,SOS_after_MARKDOWN,MARKDOWN,contextual_event,0.013226491600695223,0.05068546051361267,0.04238269936281136,-0.10252944583896506
2025-10-31,ACA,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.02862745098039221,-0.014901960784313717,0.03705882352941181,
2024-03-12,ACAD,SPRING_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.06406406406406417,-0.10960960960960964,-0.11261261261261257,-0.1426426426426427
2024-05-09,ACAD,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.02366863905325456,0.021696252465483123,-0.02103879026955957,0.12623274161735698
2025-05-08,ACAD,BC_after_MARKDOWN,MARKDOWN,contextual_event,0.039574719432959427,0.2728883638511519,0.29828706438275265,0.24158298877731843
2025-08-12,ACAD,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.018860510805500996,0.010609037328094262,-0.06483300589390961,-0.16267190569744605
2025-12-12,ACB,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.0814814814814816,,,
2024-11-01,ACCO,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.14448669201520903,0.10646387832699622,0.16539923954372626,-0.0019011406844106071
2024-11-11,ACCO,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.08702531645569633,-0.05696202531645578,-0.020569620253164556,-0.20569620253164567
2025-10-29,ACDC,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.024074074074074248,-0.2935185185185186,-0.3648148148148148,
2025-07-21,ACEL,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.014240506329114,-0.025316455696202556,-0.11471518987341778,-0.13607594936708867
2024-05-22,ACES,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.017650834403080795,0.012516046213093768,-0.0905006418485238,-0.02182284980744542
2025-08-22,ACES,BC_after_MARKUP,MARKUP,contextual_event,-0.0016937669376694275,-0.012025745257452591,0.08686991869918703,0.2130758807588078
2025-04-10,ACET,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.17602326101543286,0.31022142697383126,0.36412435696712153,0.7195258331469472
2025-10-06,ACET,BC_after_MARKDOWN,MARKDOWN,contextual_event,-0.02070000000000005,-0.011199999999999988,-0.27,-0.43989999999999996
2025-10-06,ACET,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,-0.02070000000000005,-0.011199999999999988,-0.27,-0.43989999999999996
2024-07-03,ACGL,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.0066564260112648155,0.006041986687147949,-0.005632360471070297,0.15524833589349707
2025-04-21,ACGLN,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.02021403091557672,0.006539833531510109,0.014268727705112783,-0.015457788347205792
2024-08-01,ACHC,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.032258064516129004,0.0005398839249559639,0.09124038331758655,-0.14590363071939538
2024-02-29,ACHV,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.08148148148148149,0.10123456790123453,0.12222222222222223,0.13827160493827173
2025-10-17,ACHV,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.19047619047619047,0.21904761904761894,0.042857142857142705,0.06904761904761902
2025-10-06,ACI,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.008928571428571397,0.1702380952380953,0.04702380952380958,0.0625
2025-10-07,ACI,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.12041884816753923,0.12507271669575326,0.00698080279232105,0.04363001745200701
2025-10-14,ACI,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.004153686396676903,-0.041017653167185975,-0.07476635514018692,-0.11422637590861906
2024-05-10,ACIC,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.08045977011494254,-0.010673234811165777,-0.09770114942528729,-0.14860426929392456
2024-10-07,ACIC,SOW_after_MARKUP,MARKUP,contextual_event,0.08535300316122241,0.1001053740779767,0.2581664910432033,0.39831401475237094
2024-10-09,ACIC,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.16648879402347916,0.104589114194237,0.4194236926360728,0.5261472785485595
2025-05-09,ACIC,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.008960573476702427,-0.02777777777777779,-0.021505376344086002,-0.014336917562724039
2025-10-29,ACIU,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.10677083333333326,-0.14583333333333337,-0.23697916666666663,
2025-02-28,ACIW,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.07218831734960773,-0.07724498692240622,-0.053530950305143876,-0.07968613775065392
2024-05-01,ACLS,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.09596853490658797,0.11052114060963603,0.11779744346116039,0.3981317600786627
2025-10-01,ACLS,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.10859012241452093,-0.11597720557197133,-0.12262558041367666,-0.1332840861122837
2024-10-08,ACLX,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.11205936920222648,0.11886209029066164,0.07755102040816331,0.061842918985776096
2025-08-13,ACLX,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.006757708010699748,-0.0159087709418555,0.09362241306490215,0.24440377305363925
2024-03-01,ACMR,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.1105868475375994,-0.20053081686818042,-0.1058684753759952,-0.2117369507519905
2024-07-18,ACMR,SOW_after_MARKUP,MARKUP,contextual_event,-0.11500236630383343,-0.23000473260766685,-0.03880738286796026,-0.2049219119734973
2024-10-04,ACMR,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,-0.03266787658802173,-0.1284029038112522,-0.15834845735027214,-0.2894736842105263
2025-08-22,ACMR,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.07566328201768757,-0.1166066164428432,0.20144120537176535,0.30330822142155256
2025-08-01,ACN,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.06331988878881634,-0.0327368132513608,0.018013079061753645,-0.03277597211888639
2025-12-03,ACN,BC_after_MARKDOWN,MARKDOWN,contextual_event,-0.0023089609675646106,0.0032618654938609826,,
2025-03-28,ACON,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.10726072607260717,-0.3127062706270627,-0.4352310231023102,-0.43234323432343236
2025-10-10,ACON,BC_after_MARKUP,MARKUP,contextual_event,-0.06481179919043434,-0.12180709998604211,-0.15902852091378594,-0.3160563904527056
2025-10-30,ACR,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.04567307692307687,0.03173076923076934,0.019711538461538503,
2025-12-03,ACR,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.03374777975133214,0.059946714031971604,,
2024-05-29,ACRE,SPRING_after_MARKUP,MARKUP,contextual_event,0.09273570324574965,0.10200927357032463,0.03091190108191655,0.19629057187017018
2024-11-06,ACRE,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.09707241910631748,0.09399075500770415,0.07550077041602465,-0.06317411402157169
2025-11-07,ACRE,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.025691699604743046,-0.017786561264822143,0.013833992094861802,
2025-10-21,ACRS,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.004201680672269115,-0.008403361344537785,0.04621848739495804,0.2731092436974789
2025-11-03,ACRV,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.1287553648068671,0.02145922746781115,-0.05579399141630892,
2024-12-05,ACSI,SOS_after_MARKDOWN,MARKDOWN,contextual_event,0.008740516801533538,-0.025194750285707834,-0.026103929338349707,0.00926186423032127
2024-12-23,ACSI,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.02211664192463525,-0.018031392089090548,0.008505039815102089,0.0017048680416051898
2025-04-09,ACT,SPRING_after_ACCUMULATION,ACCUMULATION,contextual_event,0.03685945459994011,0.0635301168714415,0.0922984716811508,0.0374587953251424
2025-12-10,ACT,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.0350832266325225,0.030985915492957705,,
2024-03-15,ACTG,SOS_after_ACCUMULATION,ACCUMULATION,contextual_event,0.12043010752688166,0.14193548387096766,0.06451612903225801,0.10860215053763445
2024-11-12,ACTG,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.025522041763341052,0.044083526682134666,0.05104408352668233,0.0023201856148493682
2025-11-05,ACTG,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.0027624309392264568,-0.03314917127071826,0.058011049723756924,
2024-10-28,ACTU,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.04983748645720487,-0.028169014084507005,-0.008667388949079147,-0.18418201516793065
2025-12-10,ACTU,BC_after_MARKUP,MARKUP,contextual_event,-0.09736842105263155,-0.13684210526315788,,
2024-03-04,ACU,SPRING_after_MARKUP,MARKUP,contextual_event,-0.0055248618784530246,0.0010045203415369741,0.14866901054746373,0.02737317930688077
2024-04-19,ACU,SOW_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.0653188180404356,0.10290305857957494,0.015552099533437058,-0.12441679626749602
2025-04-17,ACU,BC_after_MARKDOWN,MARKDOWN,contextual_event,0.004108264862252131,-0.0734654422426293,-0.037941034316094746,-0.09594006766553909
2025-10-10,ACVA,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.01298701298701288,0.12278630460448636,-0.36245572609208976,-0.04132231404958697
2025-04-08,ACWX,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.09963621665319322,0.1265157639450285,0.16774454324979793,0.21928051738075993
2025-04-09,ACWX,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,0.021513493111907867,0.06510662389130006,0.08737497641064351,0.14247971315342522
2024-04-01,ADAG,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.12654320987654322,-0.19753086419753085,-0.3055555555555556,-0.2191358024691359
2024-08-23,ADAG,BC_after_MARKUP,MARKUP,contextual_event,-0.05084745762711873,-0.016949152542372947,-0.23728813559322037,-0.0847457627118644
2025-04-07,ADBE,SOW_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.029967713530965723,0.027032579982389393,0.12409744643381293,0.2148811270912827
2025-12-11,ADBE,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.015352566846445814,,,
2025-06-17,ADBG,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.02204261572373256,-0.027185892725936744,-0.10213078618662741,-0.19250551065393084
2025-12-11,ADBG,BC_after_MARKDOWN,MARKDOWN,contextual_event,0.02812803103782735,,,
2024-08-06,ADC,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.0055370985603542255,-0.0009689922480619062,0.03266888150609071,0.042081949058693224
2024-03-13,ADCT,SOS_after_ACCUMULATION,ACCUMULATION,contextual_event,0.21282051282051295,0.0769230769230771,0.19999999999999996,0.17179487179487185
2024-11-07,ADCT,SOW_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.0955631399317407,-0.33788395904436863,0.06825938566552892,-0.31740614334470996
2025-06-02,ADCT,BC_after_MARKDOWN,MARKDOWN,contextual_event,0.017094017094017033,-0.03703703703703698,-0.23931623931623924,-0.16239316239316237
2024-04-23,ADEA,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.05202312138728338,0.06262042389209999,0.1348747591522157,0.061657032755298546
2025-12-22,ADEA,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,,,,
2025-12-16,ADGM,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.15254237288135586,,,
2024-11-25,ADI,SPRING_after_MARKDOWN,MARKDOWN,contextual_event,-0.009124250827444391,-0.03564719563467211,-0.024554969138563365,-0.03649700330977734
2025-11-25,ADI,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.10403936195540031,0.11725259900007923,0.1013411633997301,
2024-02-28,ADIL,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.31481481481481466,0.08024691358024683,-0.13580246913580263,0.06790123456790109
2025-05-01,ADIL,BC_after_MARKUP,MARKUP,contextual_event,-0.20512820512820518,-0.15384615384615385,-0.1217948717948718,-0.6125641025641025
2025-03-07,ADIV,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.0009428032683846954,-0.012526712759270975,-0.09490886235072282,-0.0037774984286612634
2024-04-30,ADM,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.04994885782475289,0.051312649164677815,0.02335492669621564,0.03324241391067173
2024-11-05,ADM,SOW_after_MARKUP,MARKUP,contextual_event,-0.010961538461538467,0.01903846153846156,-0.004423076923076863,-0.03750000000000009
2025-06-16,ADM,BC_after_MARKDOWN,MARKDOWN,contextual_event,-0.022710487444608463,0.00535450516986713,-0.002954209748892156,0.10450516986706071
2024-08-09,ADMA,SOS_after_MARKDOWN,MARKDOWN,contextual_event,0.09962406015037595,0.1528822055137844,0.15162907268170422,0.2644110275689222
2025-03-04,ADMA,SPRING_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.01998824221046447,0.09994121105232212,0.1416813639035861,0.39917695473251014
2025-11-05,ADMA,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,0.07091737150292787,0.037735849056603765,0.3083929733246584,
2025-11-11,ADME,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.027732535700501715,-0.010420686993438788,-0.00044384407564657113,
2024-11-06,ADNT,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.07497467071935149,-0.03444782168186422,-0.012664640324214771,-0.11398176291793316
2025-06-11,ADNT,BC_after_MARKDOWN,MARKDOWN,contextual_event,0.004787234042553212,0.04840425531914905,0.20904255319148923,0.16968085106382969
2025-11-07,ADNT,SPRING_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.020387359836901098,-0.03516819571865448,-0.04434250764525993,
2025-03-04,ADP,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.06699846860643188,-0.05586396120469628,-0.02201378254211328,-0.04096477794793252
2025-11-24,ADPT,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.08651026392961869,-0.2737047898338222,-0.1813294232649072,
2024-05-13,ADPV,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.028507511430437615,0.030006531678641313,-0.02361528412802094,0.019830176355323248
2024-12-31,ADSE,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.013539651837524147,-0.029013539651837505,0.04319793681495798,-0.042553191489361764
2025-06-03,ADSE,SOW_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.17666666666666675,0.3811111111111112,0.3866666666666667,0.4277777777777778
2024-06-17,ADSK,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,0.008398819175917893,0.03056005987277044,0.040206228431250324,0.023741216581431246
2025-02-27,ADT,BC_after_ACCUMULATION,ACCUMULATION,contextual_event,-0.051724137931034364,-0.09852216748768461,0.013546798029556717,-0.03325123152709353
2025-07-24,ADT,SOS_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.03690888119953872,-0.025374855824682907,-0.0034602076124566894,-0.011534025374855816
2024-05-07,ADTN,SPRING_after_ACCUMULATION,ACCUMULATION,contextual_event,0.08163265306122458,-0.009276437847866359,-0.007421150278293154,-0.03710575139146555
2024-05-07,ADTN,SOW_after_ACCUMULATION,ACCUMULATION,contextual_event,0.08163265306122458,-0.009276437847866359,-0.007421150278293154,-0.03710575139146555
2025-01-08,ADTN,SOS_after_MARKDOWN,MARKDOWN,contextual_event,-0.03431839847473783,-0.01715919923736886,0.059103908484270606,-0.19065776930409917
2025-07-16,ADTN,BC_after_DISTRIBUTION,DISTRIBUTION,contextual_event,-0.021739130434782705,-0.04865424430641829,-0.035196687370600444,0.09834368530020687
