symbol,date,event,score,detector
AAME,2025-12-22,AR_TOP,2.0587781225708772,baseline
AAME,2025-08-15,UT,1.4662239146502447,baseline
AAME,2025-08-19,SOS,1.9444786918285317,baseline
AAMI,2025-07-31,BC,2.32087111716943,baseline
AAMI,2025-08-01,AR_TOP,1.646462962710224,baseline
AAMI,2025-09-04,UT,3.890418059963929,baseline
AAMI,2025-08-05,SOS,3.992327124571907,baseline
AAOI,2025-12-10,BC,2.3791922106756087,baseline
AAOI,2025-12-12,AR_TOP,0.6895093710064556,baseline
AAOI,2024-11-21,UT,1.5234386783729665,baseline
AAOI,2024-11-29,SOS,2.132194749128604,baseline
AAON,2025-08-11,SC,5.606406709525943,baseline
AAON,2025-08-12,AR,3.497667699318035,baseline
AAP,2025-02-25,SC,3.4645745867752993,baseline
AAP,2025-05-22,BC,6.075246670600984,baseline
AAP,2025-03-07,AR,0.5506486605494173,baseline
AAP,2025-05-23,AR_TOP,0.9584721461501655,baseline
AAP,2025-04-09,SPRING,0.9997482861951397,baseline
AAP,2024-08-23,UT,1.6184644063737932,baseline
AAP,2024-02-28,SOS,3.7128739906325396,baseline
AAPB,2025-04-09,SC,3.2836238163747082,baseline
AAPB,2025-08-08,BC,2.8404130485747285,baseline
AAPB,2025-04-11,AR,0.9040524031002639,baseline
AAPD,2025-10-10,SC,2.795370655565449,baseline
AAPD,2025-04-07,BC,5.4141381073031365,baseline
AAPD,2025-10-22,AR,1.1344589367228515,baseline
AAPD,2025-04-09,AR_TOP,4.6417368830341825,baseline
AAPD,2024-03-19,UT,1.000801882277384,baseline
AAPD,2024-03-08,SOS,2.673236256816919,baseline
AAPD,2025-11-20,SOW,1.910376318186953,baseline
AAPG,2025-04-08,BC,2.8204921388100908,baseline
AAPG,2025-04-09,AR_TOP,1.5085753761210694,baseline
AAPG,2025-03-28,SOS,1.884223062947033,baseline
AAPL,2025-04-09,SC,3.67607230881301,baseline
AAPL,2025-08-08,BC,2.628856920084763,baseline
AAPL,2025-04-11,AR,1.110068973212031,baseline
AAPL,2024-04-11,SPRING,1.2927815565919452,baseline
AAPL,2024-03-08,SOW,1.704390837619546,baseline
AAPR,2025-04-07,SC,5.188780563616834,baseline
AAPR,2024-11-05,BC,2.3278420043724,baseline
AAPR,2025-04-09,AR,4.265790096637849,baseline
AAPU,2025-04-09,SC,4.367330195217698,baseline
AAPU,2025-08-08,BC,3.850359922221889,baseline
AAPU,2025-04-11,AR,0.9404244366900683,baseline
AAPX,2025-04-09,SC,3.2707126554840786,baseline
AAPX,2025-08-08,BC,3.2521081564705625,baseline
AAPX,2025-04-11,AR,0.9896198416554738,baseline
AAPY,2024-03-20,SC,5.922125882990426,baseline
AAPY,2024-06-11,BC,2.7343868491962557,baseline
AAPY,2024-03-22,AR,1.1933458822706533,baseline
AAPY,2024-06-14,AR_TOP,3.2904750510086456,baseline
AAPY,2024-07-22,UT,0.03532508601006481,baseline
AAPY,2024-07-18,SOS,2.8950066668214127,baseline
AAPY,2024-04-30,SOW,3.0865758040125715,baseline
AARD,2025-12-03,BC,4.0191762216047024,baseline
AARD,2025-12-09,AR_TOP,1.6716078535439327,baseline
AARD,2025-06-26,UT,0.7186876187026922,baseline
AARD,2025-06-24,SOS,2.642830078746729,baseline
AB,2025-08-19,SC,2.7000039592999423,baseline
AB,2024-12-20,BC,3.984714385278248,baseline
AB,2025-01-07,AR_TOP,0.8739865424318151,baseline
AB,2024-10-21,UT,1.6723715979171068,baseline
AB,2024-10-24,SOS,1.5451763022905038,baseline
ABAT,2024-11-22,SC,2.6027814231962894,baseline
ABAT,2025-10-14,BC,3.2657303095671257,baseline
ABAT,2024-11-25,AR,2.260869679222653,baseline
ABAT,2025-10-15,AR_TOP,3.9995551907951623,baseline
ABAT,2024-11-21,SPRING,1.2176479773678694,baseline
ABBV,2025-04-09,SC,3.3079726055694985,baseline
ABBV,2025-10-01,BC,3.148671032114736,baseline
ABBV,2025-04-25,AR,0.6359603187197281,baseline
ABBV,2025-10-02,AR_TOP,2.063807283147925,baseline
ABBV,2024-02-01,SPRING,,baseline
ABBV,2024-04-26,SOW,3.7053252023191314,baseline
ABCB,2025-04-09,SC,2.171206586219693,baseline
ABCB,2025-07-29,BC,4.6338317416877155,baseline
ABCB,2025-04-29,AR,1.1812941723890213,baseline
ABCB,2025-07-30,AR_TOP,1.0709353465972824,baseline
ABCB,2024-07-09,SPRING,1.0768035548937054,baseline
ABCB,2024-11-11,UT,0.02064341692987773,baseline
ABCB,2024-11-06,SOS,2.7495610112386615,baseline
ABCB,2024-03-20,SOW,1.5389193354576114,baseline
ABCL,2025-02-28,SC,2.9788344348939013,baseline
ABCL,2025-10-01,BC,3.4278374373669833,baseline
ABCL,2025-10-03,AR_TOP,1.1691198025226972,baseline
ABCS,2025-11-21,SC,2.45105547116896,baseline
ABCS,2025-08-12,BC,2.3603295985692574,baseline
ABCS,2025-12-10,AR,1.8465827693858248,baseline
ABCS,2025-01-13,SPRING,0.8664707912597804,baseline
ABCS,2024-04-12,SOW,2.367696823475866,baseline
ABEO,2025-04-02,SC,3.1715097261192287,baseline
ABEO,2025-04-30,BC,4.810479023732114,baseline
ABEO,2025-04-03,AR,1.8642766809222422,baseline
ABEO,2025-05-07,AR_TOP,0.624965015723503,baseline
ABEO,2025-04-09,SPRING,2.8239055484024678,baseline
ABEO,2024-02-27,UT,1.3946580546827825,baseline
ABEO,2024-03-01,SOS,1.8920890356728541,baseline
ABEO,2025-04-08,SOW,2.254234545849673,baseline
ABEQ,2025-09-11,BC,2.031797306607787,baseline
ABEQ,2025-09-22,AR_TOP,1.4695128963792692,baseline
ABEV,2025-10-30,BC,4.154418249799382,baseline
ABEV,2025-11-19,AR_TOP,2.610884171354317,baseline
ABEV,2024-02-07,UT,,baseline
ABFL,2025-03-31,SC,3.0671344830435823,baseline
ABFL,2025-10-02,BC,6.23866450048235,baseline
ABFL,2025-04-01,AR,0.704470135261998,baseline
ABFL,2025-10-10,AR_TOP,0.9248181216706112,baseline
ABFL,2025-04-07,SOW,4.399017759934342,baseline
ABG,2025-03-31,SC,3.7601900809279587,baseline
ABG,2025-01-30,BC,4.733142124368594,baseline
ABG,2025-04-01,AR,0.7218359787552858,baseline
ABG,2025-01-31,AR_TOP,1.5551637943530061,baseline
ABG,2024-02-09,SPRING,,baseline
ABIG,2025-08-22,SC,5.518652924464801,baseline
ABIG,2025-09-04,AR,1.387467673985285,baseline
ABL,2025-04-09,SC,2.554668536572518,baseline
ABL,2025-04-11,AR,1.5670969627887865,baseline
ABL,2025-11-07,SPRING,1.489941033909473,baseline
ABL,2025-06-04,SOW,5.381773168013595,baseline
ABLLL,2025-03-27,SC,4.965907699852822,baseline
ABLLL,2024-12-30,BC,3.538252360250185,baseline
ABLLL,2025-03-28,AR,1.2911705721685514,baseline
ABLLL,2024-12-31,AR_TOP,3.928788479679627,baseline
ABLLL,2025-06-04,SOW,6.107852495172117,baseline
ABLS,2025-07-21,BC,3.0806264998017996,baseline
ABLS,2025-08-01,AR_TOP,1.2698682882311751,baseline
ABLS,2025-07-09,UT,-0.3064315252605975,baseline
ABLV,2024-04-05,SC,2.8064533422972437,baseline
ABLV,2025-09-09,BC,4.54824168273361,baseline
ABLV,2024-04-25,AR,0.5029702929688703,baseline
ABLV,2025-09-11,AR_TOP,1.0341487452167986,baseline
ABLV,2025-03-07,SPRING,6.086735586042376,baseline
ABLV,2024-04-15,UT,-0.16500987642018602,baseline
ABLV,2024-03-20,SOS,1.6938401306688888,baseline
ABLV,2024-05-30,SOW,2.8558057988541368,baseline
ABM,2025-06-06,SC,5.423731134239484,baseline
ABM,2025-09-05,BC,5.623670363667551,baseline
ABM,2025-06-09,AR,0.8668405123796185,baseline
ABM,2025-09-08,AR_TOP,1.0394918218288527,baseline
ABM,2025-04-07,SPRING,2.7679400056911034,baseline
ABM,2025-03-10,UT,4.052276055533419,baseline
ABM,2024-06-07,SOS,3.8941470976014574,baseline
ABM,2024-03-07,SOW,5.0429864875935175,baseline
ABNB,2025-02-14,BC,4.545723876781554,baseline
ABNB,2025-02-19,AR_TOP,0.7100363058993553,baseline
ABNB,2024-03-08,UT,0.13790675816200218,baseline
ABNB,2024-04-11,SOS,1.8754166933615997,baseline
ABOS,2025-10-09,BC,2.9695276041722263,baseline
ABOS,2025-10-10,AR_TOP,1.2924863115545537,baseline
ABOS,2024-06-17,UT,-0.46535432660206627,baseline
ABOS,2024-03-01,SOS,2.0468979191509455,baseline
ABP,2025-07-23,BC,2.0173393116537026,baseline
ABP,2025-07-24,AR_TOP,1.233728160359996,baseline
ABP,2025-04-04,UT,0.3377878752262584,baseline
ABP,2025-07-25,SOS,1.7866701609937257,baseline
ABR,2025-07-22,BC,2.199360587519229,baseline
ABR,2025-07-30,AR_TOP,1.2663027646610698,baseline
ABR,2024-02-06,UT,,baseline
ABR,2024-04-23,SOS,1.682906605361526,baseline
ABSI,2024-12-10,SC,4.253292718600595,baseline
ABSI,2025-10-15,BC,3.615557917203447,baseline
ABSI,2024-12-11,AR,2.70012673763029,baseline
ABSI,2025-10-16,AR_TOP,1.4240478262119143,baseline
ABSI,2024-09-10,SPRING,2.1326607743520225,baseline
ABSI,2024-02-20,UT,,baseline
ABSI,2024-03-04,SOS,3.9469076917529144,baseline
ABSI,2024-06-17,SOW,2.6646656239921427,baseline
ABT,2025-10-15,SC,4.109691377060173,baseline
ABT,2025-10-01,BC,2.88835506506944,baseline
ABT,2025-10-15,AR_TOP,2.997265386273719,baseline
ABT,2025-03-04,UT,1.0444828332502958,baseline
ABT,2025-06-24,SOS,3.833046769782632,baseline
ABTS,2024-10-25,SC,6.198780071514671,baseline
ABTS,2025-09-22,BC,2.9403993390235885,baseline
ABTS,2024-10-29,AR,3.053895320830227,baseline
ABTS,2025-09-23,AR_TOP,2.259941113492852,baseline
ABTS,2025-03-04,SPRING,6.193263153755794,baseline
ABTS,2025-10-08,UT,0.23435168948727766,baseline
ABTS,2025-10-01,SOS,1.7679913247017818,baseline
ABUS,2025-04-09,SC,2.5505062987703417,baseline
ABUS,2025-09-11,BC,4.2859196453875805,baseline
ABUS,2025-04-21,AR,0.5702598133903357,baseline
ABUS,2025-09-12,AR_TOP,2.4855227829280597,baseline
ABUS,2024-02-07,SPRING,,baseline
ABVC,2025-07-07,BC,2.9713189672817086,baseline
ABVC,2025-07-09,AR_TOP,1.5316385603238476,baseline
ABVE,2025-10-03,BC,2.49493917228542,baseline
ABVE,2025-10-10,AR_TOP,2.605808004506381,baseline
ABVE,2025-10-16,UT,2.9097469351915275,baseline
ABVX,2024-12-31,SC,2.6155919713035924,baseline
ABVX,2025-11-20,BC,4.3883222695739965,baseline
ABVX,2025-11-21,AR_TOP,1.891192691401333,baseline
ABVX,2025-11-26,UT,0.2563998735610742,baseline
ABVX,2025-12-10,SOS,3.1072367592589134,baseline
ABXB,2025-10-01,SC,2.792525565094345,baseline
ABXB,2025-10-07,AR,0.529180785147327,baseline
ABXB,2025-10-09,SOW,2.0050825789661673,baseline
ACA,2025-02-28,SC,4.963859852508696,baseline
ACA,2025-10-31,BC,3.222054967359586,baseline
ACA,2025-03-05,AR,0.7012094388915999,baseline
ACA,2025-11-03,AR_TOP,0.9343997863029724,baseline
ACA,2024-08-05,SPRING,1.939853132738065,baseline
ACA,2024-11-12,UT,1.525095260721903,baseline
ACA,2024-11-12,SOS,1.525095260721903,baseline
ACA,2024-08-05,SOW,2.0467423081950327,baseline
ACAD,2025-09-24,SC,5.315436398658683,baseline
ACAD,2025-05-08,BC,3.6576341585117245,baseline
ACAD,2025-10-15,AR,2.2294886471281448,baseline
ACAD,2025-06-04,AR_TOP,0.7712028224165574,baseline
ACAD,2024-03-12,SPRING,4.793942604966683,baseline
ACAD,2024-02-02,UT,,baseline
ACAD,2025-08-12,SOS,2.1155058602347836,baseline
ACAD,2024-05-09,SOW,5.521508945163506,baseline
ACB,2025-12-12,BC,6.099189192408777,baseline
ACB,2025-12-15,AR_TOP,1.719531331857397,baseline
ACB,2024-09-04,UT,-0.6245404854059714,baseline
ACB,2024-04-03,SOS,4.65592345778214,baseline
ACCO,2025-10-31,SC,3.639688846208385,baseline
ACCO,2024-11-01,BC,3.4925645955987723,baseline
ACCO,2025-11-21,AR,0.7215361683847002,baseline
ACCO,2024-11-08,AR_TOP,0.5272396002368074,baseline
ACCO,2024-01-31,UT,,baseline
ACCO,2024-11-11,SOS,2.799967088845741,baseline
ACCS,2025-06-11,BC,2.5954126628442054,baseline
ACCS,2025-06-13,AR_TOP,2.05409688319729,baseline
ACDC,2025-04-09,SC,2.9975470418548094,baseline
ACDC,2025-10-29,BC,2.9025476304275704,baseline
ACDC,2025-10-30,AR_TOP,1.883870369710914,baseline
ACDC,2024-10-21,UT,1.2022192282557005,baseline
ACDC,2024-03-06,SOS,2.242595488017039,baseline
ACEL,2025-04-07,SC,2.950504301976935,baseline
ACEL,2025-07-21,BC,4.989711378495704,baseline
ACEL,2025-04-08,AR,0.7806930674802673,baseline
ACEL,2025-07-24,AR_TOP,0.9551479069480131,baseline
ACEL,2025-04-04,SPRING,4.108804075743705,baseline
ACEL,2025-07-30,UT,1.4421650435571003,baseline
ACES,2025-08-22,BC,5.029125093922151,baseline
ACES,2025-09-08,AR_TOP,0.7482618217773045,baseline
ACES,2024-02-29,UT,-0.20146917621430424,baseline
ACES,2024-05-22,SOS,3.407724189212111,baseline
ACET,2025-02-05,SC,6.2288213163237725,baseline
ACET,2025-10-06,BC,3.014709684319488,baseline
ACET,2025-02-06,AR,2.1103738510620356,baseline
ACET,2025-10-07,AR_TOP,3.5070097805415448,baseline
ACET,2025-10-06,SPRING,3.014709684319488,baseline
ACET,2024-11-13,UT,0.6294729242033064,baseline
ACET,2024-04-18,SOS,2.2377079447965738,baseline
ACET,2025-04-10,SOW,2.5354414392180766,baseline
ACGL,2025-07-14,SC,2.945409373262389,baseline
ACGL,2024-04-30,BC,2.6002462152378243,baseline
ACGL,2024-05-03,AR_TOP,1.483337695869788,baseline
ACGL,2024-07-10,UT,-1.1821375905516847,baseline
ACGL,2024-07-03,SOS,2.101141115143143,baseline
ACGLN,2025-11-14,SC,2.050169952365813,baseline
ACGLN,2025-12-04,AR,0.8022594254645773,baseline
ACGLN,2025-04-21,SPRING,1.5072208928293882,baseline
ACGLN,2025-04-11,SOW,1.7595772639393683,baseline
ACGR,2025-12-11,BC,6.164401406805967,baseline
ACHC,2025-12-03,SC,5.489945068848335,baseline
ACHC,2024-08-01,BC,4.881928385613118,baseline
ACHC,2025-12-05,AR,0.9064195996904875,baseline
ACHC,2024-08-02,AR_TOP,1.6437915435890347,baseline
ACHC,2024-03-20,UT,0.35770985251371695,baseline
ACHC,2024-02-27,SOS,1.6258885383213029,baseline
ACHR,2025-10-06,BC,4.524414351203136,baseline
ACHR,2025-10-07,AR_TOP,2.355740959710173,baseline
ACHR,2025-10-15,UT,2.3469603866968076,baseline
ACHV,2024-11-08,SC,2.9029700298741585,baseline
ACHV,2025-10-17,BC,5.657599156173451,baseline
ACHV,2024-12-03,AR,0.7872338213284995,baseline
ACHV,2025-10-22,AR_TOP,0.634972646192431,baseline
ACHV,2024-02-23,SPRING,,baseline
ACHV,2024-02-29,SOW,1.6539484423783632,baseline
ACI,2024-12-10,SC,5.4465725837152865,baseline
ACI,2025-10-14,BC,5.22204763862749,baseline
ACI,2024-12-12,AR,1.9253996719244986,baseline
ACI,2025-10-21,AR_TOP,0.8663780030276708,baseline
ACI,2025-10-07,SPRING,1.8371717775197232,baseline
ACI,2024-06-18,UT,3.294531074868684,baseline
ACI,2024-02-26,SOS,2.4908540244123114,baseline
ACI,2025-10-06,SOW,2.3060472841520974,baseline
ACIC,2025-08-07,SC,4.014156300141373,baseline
ACIC,2025-05-09,BC,3.201409407566946,baseline
ACIC,2025-08-11,AR,2.9510397380109086,baseline
ACIC,2025-06-05,AR_TOP,0.8512024122741191,baseline
ACIC,2024-10-09,SPRING,2.296889785150032,baseline
ACIC,2024-02-02,UT,,baseline
ACIC,2024-05-10,SOS,5.513156781012272,baseline
ACIC,2024-10-07,SOW,4.623828813610524,baseline
ACIU,2025-12-11,SC,6.22971081060587,baseline
ACIU,2025-10-29,BC,3.1907146429269764,baseline
ACIU,2025-10-30,AR_TOP,1.18128779926562,baseline
ACIU,2024-06-24,UT,0.2991702754985205,baseline
ACIU,2024-05-31,SOS,2.4973148054429073,baseline
ACIW,2025-02-28,BC,3.1109401551961766,baseline
ACIW,2025-03-03,AR_TOP,2.6188634803308743,baseline
ACIW,2024-11-08,UT,0.16027620027400993,baseline
ACIW,2024-11-07,SOS,5.1383002534043,baseline
ACLO,2025-02-06,BC,6.024547823372781,baseline
ACLS,2025-04-07,SC,2.488990670279292,baseline
ACLS,2025-10-01,BC,5.114603522346211,baseline
ACLS,2025-04-09,AR,3.888950484508196,baseline
ACLS,2025-10-02,AR_TOP,1.8344487657025548,baseline
ACLS,2024-04-17,UT,-0.16862731893793365,baseline
ACLS,2024-05-01,SOS,2.021238911900024,baseline
ACLX,2025-04-09,SC,2.7018929617112395,baseline
ACLX,2025-08-13,BC,2.7470639378964536,baseline
ACLX,2025-05-07,AR,1.195659677805041,baseline
ACLX,2025-08-18,AR_TOP,0.6179975556139583,baseline
ACLX,2024-09-10,UT,0.4437799028413146,baseline
ACLX,2024-10-08,SOS,2.499056592782703,baseline
ACM,2024-08-08,BC,3.613991121085366,baseline
ACMR,2025-08-06,SC,5.601828979047152,baseline
ACMR,2025-08-22,BC,4.643509853862957,baseline
ACMR,2025-08-22,AR,3.8840336147352232,baseline
ACMR,2025-08-25,AR_TOP,3.4024789254747625,baseline
ACMR,2024-10-04,SPRING,5.646895610961013,baseline
ACMR,2024-02-29,UT,1.9001873731466625,baseline
ACMR,2024-03-01,SOS,2.316446004479442,baseline
ACMR,2024-07-18,SOW,2.4762579591790184,baseline
ACN,2025-06-20,SC,5.692469877452139,baseline
ACN,2025-12-03,BC,2.8391122283795083,baseline
ACN,2025-06-23,AR,2.4215929171498667,baseline
ACN,2025-12-04,AR_TOP,2.0810404181584765,baseline
ACN,2025-04-16,UT,-0.07797434924321768,baseline
ACN,2024-03-05,SOS,2.7693693423163275,baseline
ACN,2025-08-01,SOW,2.01218262682096,baseline
ACNB,2024-11-06,BC,3.720388948178818,baseline
ACNB,2024-11-07,AR_TOP,2.671943363475029,baseline
ACNB,2025-12-19,UT,0.5800261349895547,baseline
ACNT,2025-03-17,BC,2.951169179724241,baseline
ACOG,2025-05-19,BC,2.034234062255546,baseline
ACOG,2025-05-22,AR_TOP,2.2848874464473132,baseline
ACON,2025-10-10,BC,6.241251446535783,baseline
ACON,2025-10-14,AR_TOP,1.6464936921658775,baseline
ACON,2025-01-30,UT,6.243962274956105,baseline
ACON,2025-03-28,SOS,2.8167525024790314,baseline
ACR,2025-10-30,BC,3.4146740520204837,baseline
ACR,2025-11-18,AR_TOP,0.5472509409245493,baseline
ACR,2025-03-19,UT,-0.8455716354200288,baseline
ACR,2025-12-03,SOS,4.397351118047816,baseline
ACRE,2024-08-06,SC,2.007722891863602,baseline
ACRE,2025-11-07,BC,4.855453360894015,baseline
ACRE,2024-08-07,AR,1.0639859972867107,baseline
ACRE,2025-11-10,AR_TOP,3.3914548208579474,baseline
ACRE,2024-05-29,SPRING,1.1868113147166333,baseline
ACRE,2025-02-13,UT,1.351544307666775,baseline
ACRE,2024-05-03,SOS,2.1188807423710765,baseline
ACRE,2024-11-06,SOW,1.712022681163208,baseline
ACRS,2025-10-21,BC,4.04766444552892,baseline
ACRS,2025-10-22,AR_TOP,2.7637505278869683,baseline
ACRS,2024-11-13,UT,1.3343638187714182,baseline
ACRS,2024-11-11,SOS,3.8422453955396194,baseline
ACRV,2025-11-03,BC,6.031929152346863,baseline
ACRV,2025-11-04,AR_TOP,1.1086123540133834,baseline
ACRV,2025-03-26,UT,3.6518697494812002,baseline
ACRV,2024-02-27,SOS,3.24734877715161,baseline
ACSI,2025-04-01,SC,6.174607143061834,baseline
ACSI,2024-12-23,BC,2.3335709925974992,baseline
ACSI,2025-04-02,AR,1.7132598770698886,baseline
ACSI,2024-12-30,AR_TOP,0.8034235398473847,baseline
ACSI,2024-12-16,UT,-0.3661578102632023,baseline
ACSI,2024-12-05,SOS,2.0263439245193977,baseline
ACSI,2024-03-11,SOW,3.3578159498738946,baseline
ACT,2024-10-29,SC,4.41705722268365,baseline
ACT,2025-12-10,BC,3.392711642360328,baseline
ACT,2024-11-06,AR,1.1875603279876161,baseline
ACT,2025-04-09,SPRING,2.2199684172670326,baseline
ACT,2024-03-20,SOW,2.1068466671044295,baseline
ACTG,2024-08-09,SC,4.010399518420539,baseline
ACTG,2025-11-05,BC,3.5681790533900393,baseline
ACTG,2024-08-14,AR,2.175339941403183,baseline
ACTG,2025-11-06,AR_TOP,0.5619021777739344,baseline
ACTG,2024-02-08,SPRING,,baseline
ACTG,2025-03-13,UT,5.717861050919833,baseline
ACTG,2024-03-15,SOS,3.4085648390589607,baseline
ACTG,2024-11-12,SOW,3.516692624882457,baseline
ACTU,2025-12-10,BC,2.949226301854023,baseline
ACTU,2025-12-11,AR_TOP,0.63656657355029,baseline
ACTU,2024-09-18,UT,,baseline
ACTU,2024-10-28,SOS,2.898099250675551,baseline
ACU,2025-06-27,SC,6.212131876455715,baseline
ACU,2025-04-17,BC,4.718712841785247,baseline
ACU,2025-06-30,AR,1.0568703468000042,baseline
ACU,2025-04-22,AR_TOP,1.3188813974356997,baseline
ACU,2024-03-04,SPRING,4.274761564919046,baseline
ACU,2024-04-17,UT,-0.8643967662188028,baseline
ACU,2024-03-01,SOS,3.9119652382607635,baseline
ACU,2024-04-19,SOW,2.9117896150190345,baseline
ACVA,2025-08-12,SC,5.2928883327795475,baseline
ACVA,2024-11-18,BC,2.453786796663374,baseline
ACVA,2025-08-22,AR,1.026440674294005,baseline
ACVA,2024-12-04,AR_TOP,0.7475918483749959,baseline
ACVA,2025-10-10,SOW,2.1200223420447553,baseline
ACWI,2025-04-09,SC,3.4349172723338532,baseline
ACWX,2024-08-05,SC,2.1593407611419875,baseline
ACWX,2024-08-06,AR,1.63890718482817,baseline
ACWX,2025-04-09,SPRING,1.657447305193117,baseline
ACWX,2025-04-08,SOW,3.7271136339198043,baseline
ACXP,2025-12-08,SC,5.546744151709119,baseline
ACXP,2025-10-08,BC,6.119018959161524,baseline
ACXP,2025-10-09,AR_TOP,1.1361782322047713,baseline
ADAG,2025-03-27,SC,4.611810082930794,baseline
ADAG,2024-08-23,BC,6.243866289487398,baseline
ADAG,2025-04-01,AR,4.364653418682133,baseline
ADAG,2024-09-04,AR_TOP,1.1890078210922306,baseline
ADAG,2024-02-14,UT,,baseline
ADAG,2024-04-01,SOS,2.69436795466291,baseline
ADAM,2025-11-25,BC,2.4076779755798956,baseline
ADAM,2025-12-08,AR_TOP,2.806314176743619,baseline
ADAMH,2025-12-15,SC,2.6299107411332705,baseline
ADAMH,2025-12-16,AR,2.0277915362960623,baseline
ADBE,2025-06-16,SC,2.2324359770325213,baseline
ADBE,2025-12-11,BC,4.016499276019642,baseline
ADBE,2025-07-01,AR,1.1269386096437488,baseline
ADBE,2025-12-15,AR_TOP,0.5277722753176743,baseline
ADBE,2025-04-03,UT,-0.20761933004836997,baseline
ADBE,2024-03-05,SOS,1.5294106634201265,baseline
ADBE,2025-04-07,SOW,3.155154234072677,baseline
ADBG,2025-06-13,SC,5.249145347582091,baseline
ADBG,2025-12-11,BC,3.5080295537664137,baseline
ADBG,2025-06-16,AR,2.0695633456700535,baseline
ADBG,2025-04-30,SPRING,,baseline
ADBG,2025-06-17,SOW,2.7329530951003833,baseline
ADC,2024-03-01,SC,3.3274391748809364,baseline
ADC,2024-08-06,BC,2.480153052709118,baseline
ADC,2024-03-15,AR,1.6780918909003604,baseline
ADCT,2025-12-03,SC,6.119056149433947,baseline
ADCT,2025-06-02,BC,2.3623811793332745,baseline
ADCT,2025-12-10,AR,1.7632810782660568,baseline
ADCT,2025-06-04,AR_TOP,0.521116376426899,baseline
ADCT,2024-01-29,SPRING,,baseline
ADCT,2024-05-21,UT,0.7557987938424267,baseline
ADCT,2024-03-13,SOS,2.832751984645977,baseline
ADCT,2024-11-07,SOW,2.8415829055504638,baseline
ADEA,2025-11-03,SC,5.034308535682307,baseline
ADEA,2025-12-22,BC,4.155595293850586,baseline
ADEA,2025-11-05,AR,1.140159919175276,baseline
ADEA,2024-02-15,SPRING,,baseline
ADEA,2024-04-23,SOW,1.585499447935528,baseline
ADFI,2024-11-26,SC,2.173116099746874,baseline
ADFI,2024-12-05,AR,0.618090432292715,baseline
ADGM,2025-12-16,BC,4.442533483916769,baseline
ADGM,2025-12-18,AR_TOP,3.374194819298835,baseline
ADGM,2024-12-23,UT,0.9375252557665619,baseline
ADGM,2024-11-14,SOS,4.926989635596856,baseline
ADI,2025-07-23,SC,2.5895470588972733,baseline
ADI,2025-11-25,BC,3.0382526979733466,baseline
ADI,2025-08-12,AR,2.4458604610666197,baseline
ADI,2025-12-17,AR_TOP,1.1247335591575152,baseline
ADI,2024-11-25,SPRING,4.072744905158973,baseline
ADI,2024-03-01,SOW,1.561716637009416,baseline
ADIL,2025-05-01,BC,6.240063288402791,baseline
ADIL,2025-05-02,AR_TOP,5.70625692451358,baseline
ADIL,2024-01-29,UT,,baseline
ADIL,2024-02-28,SOS,5.285476086506705,baseline
ADIV,2025-03-07,BC,2.1544824500719533,baseline
ADIV,2025-03-10,AR_TOP,1.7607394020766494,baseline
ADIV,2024-10-14,UT,3.7346254951219984,baseline
ADIV,2024-09-26,SOS,3.040819041050721,baseline
ADM,2025-11-04,SC,2.5266378679245567,baseline
ADM,2025-06-16,BC,3.6505888313994617,baseline
