symbol,date,event,score,detector
GAME,2024-07-30,SPRING,5.608287985093583,spring_after_sc
GAP,2025-04-04,SPRING,1.911257951865083,spring_after_sc
GEF.B,2025-03-18,SPRING,1.4490382688480052,spring_after_sc
GLTO,2025-02-25,SPRING,2.5335742816438525,spring_after_sc
GNMA,2025-01-14,SPRING,0.800719474082308,spring_after_sc
GPRE,2025-03-11,SPRING,1.0472714581831615,spring_after_sc
GRWG,2025-03-14,SPRING,1.5789364763010374,spring_after_sc
GSAT,2024-06-07,SPRING,0.950288091923651,spring_after_sc
GSEU,2025-01-03,SPRING,1.0683985011914219,spring_after_sc
GSEW,2025-03-14,SPRING,2.5437818246367185,spring_after_sc
GSUN,2025-10-28,SPRING,1.2643578811615115,spring_after_sc
HCWC,2025-05-12,SPRING,4.949454677315343,spring_after_sc
HGBL,2024-08-30,SPRING,2.645912811585408,spring_after_sc
HIBS,2025-11-04,SPRING,1.5716380760707125,spring_after_sc
HIHO,2025-12-22,SPRING,5.994239612173267,spring_after_sc
HNDL,2025-02-03,SPRING,1.6063754678048807,spring_after_sc
HOTH,2024-07-23,SPRING,0.875905635615666,spring_after_sc
HQI,2025-11-28,SPRING,4.874184967548696,spring_after_sc
HSBC,2025-11-21,SPRING,1.2830837559981398,spring_after_sc
HZO,2025-04-14,SPRING,3.054697691352575,spring_after_sc
IBRX,2025-04-09,SPRING,0.9506508989410923,spring_after_sc
ICLR,2025-03-31,SPRING,1.867482267699481,spring_after_sc
IDOG,2024-12-23,SPRING,0.8561804729144495,spring_after_sc
INKT,2024-12-24,SPRING,1.2866878513637772,spring_after_sc
INTG,2025-03-05,SPRING,2.868348562401186,spring_after_sc
INVH,2025-12-16,SPRING,1.993852244901327,spring_after_sc
IOPP,2025-10-29,SPRING,1.805465597268939,spring_after_sc
IVAL,2024-07-16,SPRING,5.747308897768183,spring_after_sc
IWR,2025-11-21,SPRING,1.8360874775325187,spring_after_sc
JHDV,2025-01-13,SPRING,0.9911642641052371,spring_after_sc
JOB,2024-12-20,SPRING,4.820715977331192,spring_after_sc
KBR,2025-10-13,SPRING,1.5319129147005883,spring_after_sc
KOKU,2025-04-30,SPRING,5.653020539985267,spring_after_sc
KTCC,2024-07-16,SPRING,3.233437109491864,spring_after_sc
KVYO,2024-06-21,SPRING,4.024937656526709,spring_after_sc
LIEN,2025-11-18,SPRING,1.3559263291358796,spring_after_sc
LITB,2024-06-06,SPRING,1.9391764464803887,spring_after_sc
LKFN,2024-07-10,SPRING,1.5326373232666406,spring_after_sc
LPA,2025-05-08,SPRING,0.9753966237665613,spring_after_sc
LPRO,2024-03-26,SPRING,2.440511468293925,spring_after_sc
LULU,2025-06-27,SPRING,1.2238711675292555,spring_after_sc
MBIN,2025-05-02,SPRING,1.0771579919266236,spring_after_sc
MDBH,2024-12-26,SPRING,1.204034501159586,spring_after_sc
METW,2025-11-21,SPRING,2.13856105354355,spring_after_sc
MODG,2025-04-04,SPRING,0.9061971717989286,spring_after_sc
MODD,2025-05-27,SPRING,0.818800007656301,spring_after_sc
MOH,2024-07-16,SPRING,1.622993024454716,spring_after_sc
MRKR,2025-05-29,SPRING,4.699645057663677,spring_after_sc
MRTN,2025-01-10,SPRING,2.5099532979120522,spring_after_sc
MSOS,2025-04-17,SPRING,2.6927371727277003,spring_after_sc
MTRA,2025-09-02,SPRING,2.0150457186744495,spring_after_sc
MUD,2025-12-18,SPRING,4.925785430710716,spring_after_sc
MVFG,2025-11-07,SPRING,1.8943551096669486,spring_after_sc
MX,2025-11-18,SPRING,0.9428200658988938,spring_after_sc
MYRG,2024-07-10,SPRING,1.6785991845880164,spring_after_sc
NEO,2025-03-11,SPRING,0.8226575332231671,spring_after_sc
NFGC,2024-08-19,SPRING,1.6198208333864992,spring_after_sc
NICE,2025-03-03,SPRING,1.151461386264293,spring_after_sc
NIO,2025-07-08,SPRING,0.934517730851263,spring_after_sc
NINE,2025-11-05,SPRING,2.932612384698238,spring_after_sc
NITE,2025-04-30,SPRING,2.915463389289576,spring_after_sc
NMB,2025-04-02,SPRING,3.3656223589815144,spring_after_sc
NTST,2025-04-09,SPRING,1.7846289926160863,spring_after_sc
NVDQ,2025-01-24,SPRING,0.9148417616015995,spring_after_sc
NVO,2025-11-24,SPRING,4.684673809958393,spring_after_sc
OABI,2024-07-08,SPRING,1.0104653501662846,spring_after_sc
NZAC,2025-04-30,SPRING,0.8927644156768364,spring_after_sc
OAIM,2024-08-06,SPRING,1.3355476463149731,spring_after_sc
OPRX,2024-12-06,SPRING,1.8059957328034484,spring_after_sc
ORMP,2025-08-15,SPRING,1.2828894414466951,spring_after_sc
OWLT,2024-08-05,SPRING,2.5633066140615206,spring_after_sc
OXSQ,2025-07-03,SPRING,4.109310552977155,spring_after_sc
OXM,2025-04-09,SPRING,1.756768617484141,spring_after_sc
PBR,2025-04-04,SPRING,3.0709761031986678,spring_after_sc
PD,2025-04-09,SPRING,1.7927381578861372,spring_after_sc
PEX,2024-12-24,SPRING,0.8968848567946006,spring_after_sc
PFIG,2024-12-31,SPRING,1.306635312199225,spring_after_sc
PIII,2024-10-17,SPRING,5.018562879444585,spring_after_sc
PLTK,2025-03-24,SPRING,0.9796995980312105,spring_after_sc
PMVP,2025-05-13,SPRING,1.3861324965589965,spring_after_sc
PRTS,2024-08-01,SPRING,0.8751569951064059,spring_after_sc
PSHG,2025-02-06,SPRING,4.35722207166867,spring_after_sc
PSIG,2024-12-20,SPRING,4.437055326112592,spring_after_sc
PSKY,2025-12-19,SPRING,1.8904532478348417,spring_after_sc
PSQ,2025-11-04,SPRING,1.5889744969875508,spring_after_sc
PUK,2024-04-17,SPRING,1.2860811431103656,spring_after_sc
QID,2025-11-04,SPRING,0.989001132585512,spring_after_sc
RCAT,2024-10-01,SPRING,0.8288824083699824,spring_after_sc
REKR,2024-05-14,SPRING,0.9197860921468635,spring_after_sc
REGN,2025-05-08,SPRING,3.230145873894277,spring_after_sc
RENT,2025-05-12,SPRING,2.035482909055947,spring_after_sc
RFDA,2025-04-30,SPRING,1.2879098125403132,spring_after_sc
RHP,2025-10-13,SPRING,1.152059661530102,spring_after_sc
RLMD,2024-08-12,SPRING,1.4514059399179906,spring_after_sc
RVNL,2025-08-22,SPRING,1.1398998267120075,spring_after_sc
RVPH,2024-04-15,SPRING,1.728274386268339,spring_after_sc
SATS,2024-08-13,SPRING,1.2245516469533444,spring_after_sc
SD,2025-03-04,SPRING,1.9384250171354076,spring_after_sc
SDEM,2025-01-13,SPRING,2.2634042257654907,spring_after_sc
SDS,2025-08-15,SPRING,1.3148009577808588,spring_after_sc
SEAT,2025-04-21,SPRING,2.9364011163166217,spring_after_sc
SHC,2025-03-21,SPRING,0.8776295464992704,spring_after_sc
SJ,2025-10-02,SPRING,5.212526833369246,spring_after_sc
SKM,2025-05-13,SPRING,1.312360505393827,spring_after_sc
SON,2025-05-01,SPRING,1.5478901517819013,spring_after_sc
SOXS,2025-11-13,SPRING,1.1495243298610174,spring_after_sc
SPOK,2025-04-29,SPRING,1.4568783291496705,spring_after_sc
SPXS,2024-05-23,SPRING,0.9848659815637626,spring_after_sc
SQQQ,2025-11-06,SPRING,1.6245345511141769,spring_after_sc
SRL,2024-05-17,SPRING,1.0024689716636226,spring_after_sc
STGW,2025-05-09,SPRING,4.680838317218438,spring_after_sc
STNE,2024-12-02,SPRING,1.5522177614417851,spring_after_sc
SVIX,2025-03-11,SPRING,1.924281543005155,spring_after_sc
SWAG,2025-01-13,SPRING,1.9129215798895107,spring_after_sc
SYPR,2024-10-25,SPRING,1.7159099496366377,spring_after_sc
TALO,2024-06-20,SPRING,1.5993809944202881,spring_after_sc
TBCH,2025-05-08,SPRING,1.5278039987175607,spring_after_sc
TCHP,2025-03-07,SPRING,1.5576263189248445,spring_after_sc
TCPC,2024-08-13,SPRING,0.9660658009555693,spring_after_sc
TLK,2025-02-03,SPRING,3.266932969785005,spring_after_sc
TMC,2024-12-23,SPRING,1.5202363594288901,spring_after_sc
TMFX,2025-03-07,SPRING,1.995011595990381,spring_after_sc
TNK,2025-04-04,SPRING,3.373263425361028,spring_after_sc
TORO,2025-04-15,SPRING,2.2640197228998344,spring_after_sc
TTAN,2025-04-07,SPRING,1.7353944611912773,spring_after_sc
TZA,2025-12-05,SPRING,2.105651648969334,spring_after_sc
UK,2025-11-14,SPRING,0.8196871287030998,spring_after_sc
UNM,2025-12-10,SPRING,1.7030047963954338,spring_after_sc
UTHY,2025-05-22,SPRING,0.9651122387970188,spring_after_sc
UTSI,2025-08-11,SPRING,1.1801333860118088,spring_after_sc
UVIX,2024-09-03,SPRING,2.219494887245497,spring_after_sc
UVXY,2024-12-17,SPRING,0.9194180429782743,spring_after_sc
UWMC,2025-06-06,SPRING,1.0142887616987857,spring_after_sc
VENU,2025-05-01,SPRING,0.8478662009584038,spring_after_sc
VLRS,2024-09-05,SPRING,1.110805041975768,spring_after_sc
VNCE,2024-06-13,SPRING,2.6221294366354044,spring_after_sc
VRA,2025-06-03,SPRING,4.4777414897846395,spring_after_sc
VTGN,2025-12-03,SPRING,1.646241378580946,spring_after_sc
VUZI,2024-04-16,SPRING,1.1195389880703772,spring_after_sc
VYX,2025-05-08,SPRING,3.635487156733732,spring_after_sc
VXX,2024-12-18,SPRING,2.249591804719911,spring_after_sc
WFCF,2024-03-27,SPRING,2.4256415413773458,spring_after_sc
WMG,2025-12-16,SPRING,1.602193003656479,spring_after_sc
WTI,2025-05-07,SPRING,2.0117328583202942,spring_after_sc
WW,2025-11-21,SPRING,0.8591283132392079,spring_after_sc
XBTY,2025-08-18,SPRING,0.9330242644327178,spring_after_sc
XFOR,2025-04-24,SPRING,1.6106057247507126,spring_after_sc
XLV,2025-05-15,SPRING,1.0443353531927095,spring_after_sc
XOMZ,2025-12-09,SPRING,1.6168774312807654,spring_after_sc
XSEP,2025-04-30,SPRING,1.6890373582835978,spring_after_sc
YHGJ,2024-12-30,SPRING,1.4802386695662122,spring_after_sc
YOUL,2025-12-19,SPRING,1.359889623109485,spring_after_sc
ZTS,2025-04-25,SPRING,0.9160096998428984,spring_after_sc
